ZIP Code,"Land Value
(1/4 Acre Lot, Standardized)","Land Value
(Per Acre, As-Is)",Land Share of Property Value,Lot Size,Interior Square Feet,Property Value (Standardized),Property Value (As-is)
71038,7200,11400,0.089,46260,2180,84200,135500
71040,28900,56800,0.234,34710,2040,122500,193500
71047,17000,24200,0.129,47210,2010,172600,204100
71049,17400,21700,0.13,38900,1980,125700,149100
71051,22400,33600,0.183,41090,1970,152100,173200
71052,14100,19800,0.112,33870,1980,125400,137900
71055,14400,26900,0.106,33000,2080,158200,192200
71060,15900,22800,0.161,45500,1800,151700,148000
71064,10200,16600,0.116,37280,1650,139200,122000
71068,21300,22800,0.177,45630,1700,119600,135300
71070,12400,14000,0.128,50500,1630,118600,127600
71071,6500,9900,0.078,45530,1890,116700,132900
71073,11900,18800,0.104,44490,1980,162600,184200
71075,8400,18900,0.088,25130,1920,121900,123900
71078,29200,33900,0.116,41680,2320,181900,280600
71082,9800,15800,0.13,39240,1660,128200,108900
71104,30000,126000,0.17,9920,1970,177400,168900
71105,30800,108300,0.171,12440,1930,194500,180600
71106,45400,107700,0.162,21970,2790,200900,335000
71107,19900,33700,0.161,36940,1890,167700,177800
71108,12100,41200,0.144,13070,1390,131700,86000
71109,14300,35200,0.148,21230,1840,121500,115600
71111,34200,102600,0.145,15650,2150,205200,254200
71112,26100,90300,0.154,12780,1690,193800,172400
71115,36600,128100,0.145,12220,2190,199000,247900
71118,19800,64900,0.139,13900,1770,167900,148800
71119,28400,56400,0.162,25890,2110,174100,206700
71129,19600,34700,0.138,31830,2010,162300,183700
71201,54300,170400,0.202,15470,2570,198400,299100
71203,27500,46600,0.166,33220,2170,165400,214600
71220,9200,16700,0.105,36560,2000,115300,133000
71225,23000,28200,0.161,54070,1960,161700,218100
71226,30500,72800,0.28,43360,2040,160700,259100
71227,38600,53000,0.133,36820,2400,192200,337700
71232,15400,22500,0.111,39710,2050,136600,177300
71234,30300,24100,0.224,58780,1850,154100,150000
71235,17300,19400,0.122,49730,1880,160400,181300
71238,15500,17200,0.14,64550,1860,154200,182200
71241,46300,28100,0.165,45780,1990,172300,179000
71251,12900,32500,0.193,41520,1990,102900,160300
71259,9200,11900,0.086,48940,1880,135700,155700
71264,10500,14300,0.084,51050,2400,134300,202100
71268,6700,14700,0.122,58200,1980,99200,160800
71269,10400,13900,0.09,47690,2060,133900,170000
71270,27500,41300,0.138,34050,2130,187100,232900
71280,31900,53400,0.173,34170,2100,171200,238600
71291,28800,51800,0.171,31080,2100,179000,216100
71292,17000,22100,0.149,49470,1800,156600,168800
71295,8800,10000,0.078,48610,2020,116200,142800
71301,30400,78700,0.172,19350,2240,158300,202600
71302,17900,29200,0.168,35140,1890,133700,140700
71303,32200,66500,0.159,24380,2190,178000,234500
71322,10900,21500,0.123,32130,1960,115200,127600
71327,10800,19400,0.126,39060,1920,117300,138300
71328,17400,20200,0.159,58000,1870,147500,169400
71334,50600,80500,0.289,32340,2090,159700,206900
71341,10200,18200,0.123,40230,1740,121800,137200
71342,12300,17300,0.103,41250,1960,133300,159100
71346,21600,29100,0.181,47370,2000,142800,174900
71350,11200,19100,0.133,44250,1860,123600,145800
71351,13400,25300,0.145,36070,1890,123900,144200
71354,37000,40500,0.248,51010,1940,141200,191100
71355,9300,17000,0.107,38370,1860,120600,139600
71360,23400,36700,0.164,36550,1920,165200,187400
71362,8500,12400,0.121,58500,1840,109000,137700
71369,7300,13500,0.101,38620,1820,100200,118100
71371,10000,10600,0.096,58520,1750,137000,148300
71373,16300,42900,0.117,17530,1820,134700,147100
71403,13900,18800,0.119,54580,2060,136800,199000
71405,19200,30800,0.151,35970,1830,161500,168600
71409,24900,31300,0.173,51130,2050,163600,212300
71417,12600,18600,0.137,45000,1720,147900,139500
71419,28400,27100,0.156,42210,1840,147200,168800
71423,15500,20900,0.152,50120,1740,148000,158600
71429,30800,25200,0.156,49000,1870,170400,181800
71433,14700,19100,0.14,49710,2010,126300,155600
71446,11900,19400,0.032,40110,1950,506800,563900
71449,43400,45200,0.183,38940,1890,194300,221100
71456,36800,58700,0.187,43380,2400,202700,313300
71457,26900,56000,0.163,27420,2080,184100,216800
71461,10400,29200,0.097,17060,1480,140800,117300
71463,10700,17900,0.118,31940,1820,107900,111400
71465,7800,12000,0.08,37610,1750,119500,130500
71467,13900,20200,0.142,47850,1640,139600,156600
71483,15500,19900,0.125,36290,1860,114200,132600
71485,30100,44700,0.168,40510,2160,180700,248400
71486,56500,67700,0.22,34140,1800,230500,241600
71601,8400,21400,0.169,17670,1450,72100,51500
71602,13900,23600,0.138,29730,1610,119900,116300
71603,8600,19000,0.111,21310,1640,97200,83700
71635,12000,21400,0.152,25170,1590,102900,81400
71639,11400,20700,0.135,28980,1630,105400,102300
71646,11100,15600,0.135,32390,1540,110900,85600
71653,13400,32900,0.149,29430,1720,121500,148800
71654,9500,15300,0.13,35510,1680,97800,95800
71655,12400,23200,0.117,28480,1630,141400,129700
71701,8400,14900,0.107,32250,1990,92100,103000
71730,14500,27900,0.103,26500,2200,131000,164600
71749,6400,8800,0.071,41700,1850,109500,118800
71753,12500,22600,0.083,28740,2100,142100,180300
71762,10000,17900,0.097,28940,1920,109200,122800
71770,8500,10900,0.1,45210,1850,100500,112400
71801,10000,19100,0.104,25560,1870,104700,108000
71822,11600,20700,0.138,25700,1520,106100,88500
71832,8100,8100,0.081,44010,1560,113600,101300
71836,10100,13300,0.148,35810,1460,95200,74200
71837,8900,10000,0.101,47940,1620,116800,108700
71842,7600,7300,0.079,46220,1520,106100,97500
71851,5700,10100,0.122,35500,1420,86600,67600
71852,8700,14300,0.132,39750,1640,100600,99200
71854,17700,33400,0.121,25390,1970,138100,160900
71901,21400,45000,0.19,29120,1880,146200,158300
71909,22900,58400,0.13,19940,2040,170700,196400
71913,37500,84000,0.261,26330,1850,177500,193700
71923,11200,15800,0.133,41110,1660,122300,112100
71929,9200,8600,0.099,55110,1490,105800,108800
71953,12500,22000,0.115,28720,1800,122000,126400
71964,11500,17400,0.162,55000,1690,137300,135700
71968,23100,33000,0.245,50190,1660,157800,154900
72002,24900,38000,0.217,37600,1580,158000,146100
72007,21500,32500,0.177,31750,1460,154200,133800
72010,10200,11100,0.088,46580,1920,112700,135500
72011,16600,19100,0.179,52350,1510,147700,128500
72012,16500,24500,0.124,32700,1830,134600,148600
72015,21100,41600,0.212,25270,1480,143300,113900
72019,28700,42700,0.205,36250,1890,158500,173500
72020,10100,11500,0.15,49460,1450,109400,87300
72022,31000,75900,0.198,19220,1840,164600,169200
72023,21300,32300,0.163,34630,1700,152900,148400
72024,15200,20100,0.18,38320,1530,120500,98300
72031,20000,31200,0.185,40140,1780,133600,155800
72032,22600,28600,0.188,38610,1580,158600,135200
72034,34700,74600,0.194,21410,1980,174600,189200
72039,12200,12500,0.158,51660,1370,134000,93500
72042,9200,18700,0.112,31670,1840,116200,121800
72044,48900,74700,0.312,43060,1830,222800,236900
72046,19100,26800,0.181,36400,1810,117600,123300
72058,20400,23300,0.16,44500,1650,159200,148500
72065,20200,25100,0.196,48410,1630,151300,142500
72067,40000,60600,0.314,43520,1620,207600,192600
72076,17500,51800,0.187,15700,1400,133400,97900
72081,10600,10800,0.094,50710,1800,122200,134400
72086,16100,20900,0.168,38670,1500,132600,110900
72088,26900,66300,0.204,21260,1820,148600,159800
72102,12700,11500,0.087,58830,2240,125300,178100
72103,16000,31700,0.187,31520,1470,135000,102800
72104,9600,10600,0.106,44770,1480,111800,103200
72106,20800,31800,0.168,31690,1600,155600,138000
72110,17700,22600,0.182,40010,1560,122900,113700
72112,15200,38500,0.174,18380,1540,123500,93400
72113,42000,141800,0.213,13160,1980,179800,200900
72114,16300,85700,0.221,7370,1230,105300,65600
72116,37600,133400,0.232,12650,1900,172500,166800
72117,15700,50400,0.207,13920,1280,104000,77700
72118,16800,52700,0.202,14450,1310,131900,86500
72120,28600,91800,0.202,14130,1670,159900,147500
72121,50700,75400,0.346,44170,1560,230300,205200
72131,27100,36300,0.243,53150,1640,168300,173400
72132,15200,27100,0.144,27700,1480,120500,119300
72135,24900,35900,0.23,42230,1580,166600,151400
72137,9400,9300,0.095,53370,1750,124600,120800
72142,25200,35300,0.223,41240,1680,143000,147300
72143,25100,39000,0.148,30930,2140,143900,187400
72150,19100,23000,0.173,41130,1610,135000,125500
72153,29700,42300,0.224,45820,1740,158200,198700
72160,18700,58100,0.141,16840,1970,144100,158700
72173,19300,22900,0.157,41940,1670,150200,140200
72176,15500,24000,0.155,31310,1360,144200,111300
72202,37900,193800,0.294,8460,1590,143100,128100
72204,12700,54900,0.159,9650,1260,118200,76700
72205,55400,237300,0.304,9610,1580,214800,172500
72206,13700,32000,0.173,20410,1380,115400,84300
72207,177600,641400,0.5,11980,2060,305600,352900
72209,11200,42200,0.169,11460,1230,109500,65600
72210,27400,59000,0.203,22990,1680,158700,149800
72211,42600,162600,0.213,11360,1940,189300,198600
72212,61500,173600,0.249,17310,2540,198900,277500
72223,66400,174500,0.224,18290,2710,197400,327500
72227,48300,149500,0.247,15590,2130,192900,216400
72301,19800,80300,0.244,10640,1350,112100,80400
72315,9500,27000,0.115,16290,1600,100300,87900
72327,16900,32900,0.189,27430,1490,124700,109800
72335,10300,15800,0.159,38990,1630,103300,89200
72348,64700,180300,0.409,18590,1640,194200,188400
72354,8300,18400,0.103,24030,1880,93500,98500
72364,25300,66100,0.2,18110,1650,142700,137700
72365,11400,25100,0.124,25180,2090,106400,117100
72370,9600,30200,0.125,14330,1530,101300,79600
72372,7300,10800,0.12,42960,1520,104700,89000
72396,17300,35300,0.174,22950,1530,124800,106500
72401,21500,36800,0.172,27670,1730,141600,135500
72404,31900,57300,0.187,26570,1980,162700,186600
72405,27300,55000,0.188,23050,1730,156800,155000
72411,13500,23100,0.157,28210,1470,126200,95400
72416,16700,22200,0.154,37830,1560,144400,125000
72417,18100,26500,0.161,33720,1520,147300,127400
72419,7200,9900,0.102,37070,1550,101700,82700
72422,6700,13000,0.084,27770,1850,94000,97800
72432,7800,13000,0.096,36290,1870,102100,113100
72433,12500,18500,0.16,33450,1410,97200,88500
72437,11100,17200,0.114,31370,1590,122100,109200
72438,8400,19400,0.11,21350,1500,101500,86600
72442,11100,24300,0.105,22470,1610,117700,119100
72443,8000,19500,0.095,20140,1520,110100,94400
72447,10000,14300,0.114,34700,1630,113500,100300
72450,17700,38600,0.136,22650,1840,138000,147200
72454,8300,15300,0.092,29300,1720,112600,112600
72455,12800,15000,0.127,39200,1420,128300,105900
72461,7600,15900,0.104,23230,1690,95300,81600
72472,11000,25800,0.114,23280,1780,114700,121200
72476,12400,18000,0.145,34430,1520,103800,98300
72479,5600,9200,0.079,41650,1800,95100,110200
72501,18800,28600,0.174,30310,1590,135500,114600
72512,24100,42400,0.253,29040,1610,124500,111500
72519,24700,32000,0.326,42170,1360,118200,95200
72521,7400,7900,0.091,48870,1420,104200,96100
72529,18400,40500,0.174,21750,1440,141700,115600
72530,48700,64100,0.32,49990,1740,209200,230200
72542,16000,18100,0.179,48880,1410,112200,113100
72543,40400,65100,0.299,38560,1740,190900,193000
72554,19300,19600,0.166,48230,1420,138000,131100
72556,15100,19500,0.198,42930,1400,109200,97100
72560,12600,16800,0.135,39420,1370,136000,110800
72562,10500,15000,0.121,32930,1460,125500,93300
72568,13100,12300,0.137,52390,1500,130400,107400
72576,14500,19700,0.164,34860,1390,110900,96000
72581,45600,64100,0.42,49510,1630,176900,173400
72601,11500,19500,0.125,30520,1430,139900,108800
72616,10100,19100,0.111,31240,1530,123900,123200
72619,17000,33600,0.144,25180,1580,156000,135200
72626,16400,38300,0.139,24900,1730,146400,157300
72631,17400,36300,0.118,29220,1640,190900,206700
72632,20800,32200,0.149,40310,1590,196800,200400
72633,7500,9200,0.105,46860,1360,127700,94500
72634,22200,27100,0.223,45940,1370,156900,127900
72635,10800,23800,0.119,24010,1450,131600,110500
72638,6100,10500,0.084,36720,1470,111400,106000
72642,15100,28600,0.132,29940,1690,157100,149300
72644,9100,16900,0.124,26550,1330,121300,83300
72653,15200,30800,0.129,27270,1750,144500,149300
72658,29900,43900,0.248,42310,1770,158700,172300
72662,10100,11700,0.11,50020,1460,139100,122400
72687,14200,17200,0.179,45620,1360,135400,100600
72701,49400,102400,0.239,23550,1910,222500,231300
72703,45100,91800,0.212,25600,2280,199200,254900
72704,33600,71700,0.189,23410,1940,182900,203800
72712,40100,119200,0.206,15850,1900,195200,210600
72713,33500,106600,0.186,14510,1890,176100,190800
72714,7500,23300,0.062,15400,1450,169900,132200
72715,10100,31400,0.083,16480,1520,173700,142500
72718,30400,82300,0.164,19330,2070,171800,222200
72719,24000,83800,0.158,13520,1700,166200,165000
72722,7000,16900,0.1,22260,1190,138000,86200
72727,16400,25900,0.176,36560,1470,155800,123500
72730,26000,45100,0.201,32340,1780,167400,166800
72732,25100,47500,0.218,33020,1320,217400,164900
72734,11100,23100,0.143,27570,1350,137900,102100
72736,11500,23600,0.147,27650,1330,137000,101700
72744,11400,19500,0.146,34360,1430,140500,105500
72745,21500,51400,0.186,22330,1490,170500,141600
72751,14900,37500,0.149,21050,1390,155100,121600
72753,18700,32300,0.162,31620,1660,155900,144700
72756,22100,54000,0.201,22130,1460,171700,136500
72758,36500,111600,0.194,15920,1990,178700,210600
72761,16100,42000,0.156,19470,1500,147900,120400
72762,30400,65800,0.193,24350,1990,167000,190900
72764,25600,60200,0.191,21950,1750,161800,157600
72774,15400,23500,0.166,38290,1530,154600,124100
72801,16500,46400,0.144,16080,1660,137500,118500
72802,17600,19000,0.141,46450,1730,142400,142900
72823,8900,10600,0.104,41910,1430,126900,98000
72830,10100,13000,0.109,38660,1520,123700,105600
72832,5300,7200,0.08,36740,1350,105200,76100
72833,12800,14800,0.14,42600,1540,109400,103300
72834,11100,11300,0.113,49400,1520,121600,113500
72837,11000,10300,0.111,54690,1510,132500,117300
72840,6100,6900,0.086,46070,1370,113700,83900
72843,6500,6700,0.088,49750,1360,110800,86100
72845,12200,11200,0.14,58250,1570,125000,106500
72846,9100,10200,0.11,45780,1470,114300,97400
72847,12300,12000,0.134,52650,1460,132900,109000
72855,11700,18000,0.128,31210,1770,107400,100800
72858,12700,14400,0.121,43970,1480,139200,120700
72863,12400,12100,0.113,53300,1840,118800,131200
72901,18300,62200,0.168,13670,1800,128700,116200
72903,31900,80700,0.203,21210,2260,149300,193500
72904,13300,38500,0.172,16680,1480,113700,85800
72908,28000,85200,0.194,15920,1980,146400,160600
72916,28200,48500,0.187,34130,1980,149900,203300
72921,17900,21700,0.169,42950,1620,135400,126800
72923,19500,51400,0.202,18620,1470,136600,108700
72927,12400,19300,0.137,30510,1660,108000,98900
72933,12200,17100,0.144,43790,1610,114100,116400
72936,18000,31300,0.183,33870,1660,135300,133500
72937,12600,17300,0.171,48490,1570,115100,112800
72940,8400,11600,0.152,53320,1460,111000,93400
72941,13600,20900,0.172,42840,1550,130600,119800
72944,10100,16800,0.184,38970,1380,112800,81300
72946,12100,13300,0.167,49070,1440,114800,90100
72947,10300,12900,0.137,42000,1440,115300,90400
72949,11100,16200,0.157,38250,1430,107400,90600
72952,12300,11800,0.151,57540,1450,131000,103600
72956,18600,26700,0.176,34880,1610,138000,121800
72959,10500,13000,0.155,53930,1350,146500,104100
73003,37300,165500,0.222,9090,1550,197800,155600
73005,10300,31300,0.139,14500,1420,105200,74900
73006,9700,18400,0.147,33120,1280,128500,87200
73007,40600,87900,0.265,28040,1550,209300,186700
73008,25700,102900,0.253,10360,1230,172500,96900
73010,17800,22300,0.146,48560,1660,160200,167200
73012,45200,174000,0.201,11050,2000,189500,219600
73013,42500,147200,0.207,12960,1950,192500,211900
73016,23300,39700,0.16,29030,1650,157800,159900
73018,10900,33100,0.131,14980,1360,125300,87000
73020,23700,43600,0.208,34470,1640,171300,166200
73025,48900,97500,0.189,30770,2570,189700,303000
73026,15600,21000,0.219,64420,1490,153000,142200
73028,8900,15300,0.105,27510,1250,140300,92200
73029,7800,20400,0.099,17210,1450,106300,81500
73030,9600,16100,0.092,39200,1770,132600,157200
73034,44200,104000,0.204,23600,2170,195800,248900
73036,17400,59800,0.202,12710,1160,137400,86300
73038,11000,23400,0.125,21550,1460,107200,92700
73044,17100,24500,0.15,33680,1400,158900,125700
73045,18200,33300,0.201,32650,1360,163500,124000
73047,12000,29300,0.127,18800,1400,123700,100100
73048,11300,27600,0.115,18510,1460,128700,102400
73049,20400,40200,0.189,34960,1550,166200,170600
73051,11800,23900,0.193,27930,1120,134800,79500
73052,9400,24400,0.116,18320,1330,122300,84400
73055,13900,25300,0.099,26580,1890,134100,155500
73059,10600,24000,0.122,21480,1360,139200,97000
73061,9600,24800,0.096,21910,1760,122900,130000
73064,25800,78000,0.192,15310,1460,173900,142400
73065,24000,33500,0.17,39540,1740,170200,178700
73068,15700,35300,0.196,21490,1130,153600,89000
73069,40400,170300,0.273,9590,1280,210600,137100
73071,31300,131800,0.226,9650,1340,184100,129100
73072,46400,174000,0.23,12240,1850,204800,203800
73075,13400,37100,0.15,16060,1370,130300,91300
73077,10100,25300,0.113,22360,1720,121400,114600
73078,24800,51000,0.162,25400,1720,173600,183300
73080,16800,25900,0.179,35500,1410,149300,118100
73084,8800,20100,0.172,24770,1060,125300,66500
73086,11300,19200,0.105,38000,1750,137200,159700
73089,20000,26400,0.145,44470,1740,168400,186100
73093,20900,28600,0.16,41160,1710,163100,169000
73096,18200,56300,0.119,14930,1560,185200,162300
73098,10100,26800,0.129,17320,1360,115900,82500
73099,28400,98300,0.198,12800,1520,173400,146000
73103,71500,337600,0.209,8370,2000,302800,310500
73104,64600,285500,0.165,6880,1810,268800,273600
73105,23600,90700,0.233,10750,1320,148500,96100
73106,49000,248100,0.244,7260,1440,233600,169600
73107,27200,131800,0.238,7780,1130,193000,99000
73109,16600,78800,0.253,7880,970,132100,56200
73110,15600,68500,0.2,9030,1040,150300,70900
73111,17800,73800,0.285,9540,1070,113700,56700
73112,29900,129400,0.235,9400,1270,197200,118600
73114,22000,109300,0.266,7810,1060,145900,73800
73115,15600,65700,0.23,9600,990,138900,62900
73116,102900,396800,0.345,12750,1980,287100,336100
73117,20600,98900,0.255,7800,1010,132800,69400
73118,45100,209500,0.23,8530,1430,251500,178500
73119,13300,63800,0.239,7880,860,129200,48200
73120,46800,197100,0.248,10550,1730,213200,192400
73121,17900,37000,0.193,30000,1540,143200,131800
73122,22700,86100,0.221,11350,1300,168900,101500
